Id;Date;Country;Description First;Quantity First;Price First;Total Price First;Description Second;Quantity Second;Price Second;Total Price Second
15039;2009-12-21 11:51:00;United Kingdom;COLOUR GLASS. STAR T-LIGHT HOLDER;7;3.25;22.75;WOOD S/3 CABINET ANT WHITE FINISH;2.0;7.95;15.9
16282;2009-12-21 11:52:00;United Kingdom;RECIPE BOX WITH METAL HEART;8;7.95;63.6;WHITE HANGING HEART T-LIGHT HOLDER;18.0;2.95;53.1
13510;2009-12-21 11:53:00;United Kingdom;KNITTED UNION FLAG HOT WATER BOTTLE;8;3.75;30.0;RED SPOT HEART HOT WATER BOTTLE;6.0;4.95;29.700000000000003
17908;2009-12-21 12:01:00;United Kingdom;EIGHT PIECE CREEPY CRAWLIE SET;-13;1.25;-16.25;PINK HEART SHAPE EGG FRYING PAN;-13.0;1.65;-21.45
13408;2009-12-21 12:02:00;United Kingdom;DOG BOWL - CHASING BALL DESIGN;24;3.39;81.36;COFFEE MUG CAT + BIRD DESIGN;36.0;2.1;75.60000000000001
12748;2009-12-21 12:05:00;United Kingdom;Manual;-1;547.3;-547.3;;;;
14505;2009-12-21 12:10:00;United Kingdom;CHILLI LIGHTS;-23;4.25;-97.75;;;;
13641;2009-12-21 12:16:00;United Kingdom;MA CAMPAGNE MINI WOODEN CHEST;-1;8.5;-8.5;ZINC TOP  2 DOOR WOODEN SHELF ;-1.0;16.95;-16.95
16713;2009-12-21 12:17:00;United Kingdom;WOOD S/3 CABINET ANT WHITE FINISH;2;7.95;15.9;I CAN ONLY PLEASE ONE PERSON MUG;12.0;1.25;15.0
16772;2009-12-21 12:17:00;United Kingdom;DOOR MAT FAIRY CAKE;-2;6.75;-13.5;DOOR MAT WELCOME PUPPIES;-2.0;6.75;-13.5
13641;2009-12-21 12:18:00;United Kingdom;Manual;1;74.1;74.1;;;;
13641;2009-12-21 12:19:00;United Kingdom;MA CAMPAGNE MINI WOODEN CHEST;-1;2.95;-2.95;ZINC TOP  2 DOOR WOODEN SHELF ;-1.0;3.95;-3.95
17696;2009-12-21 12:20:00;United Kingdom;COLUMBIAN CUBE CANDLE;36;1.65;59.4;COLUMBIAN CANDLE ROUND ;48.0;1.06;50.88
17213;2009-12-21 12:38:00;United Kingdom;OCEAN SCENT CANDLE IN JEWELLED BOX;12;4.25;51.0;WOOD S/3 CABINET ANT WHITE FINISH;4.0;7.95;31.8
14156;2009-12-21 13:04:00;EIRE;HOME SWEET HOME METAL SIGN ;288;2.55;734.4;MAN FLU METAL SIGN;288.0;1.85;532.8000000000001
12682;2009-12-21 13:18:00;France;POSTAGE;1;18.0;18.0;BIRDS MOBILE VINTAGE DESIGN;3.0;5.95;17.85
14032;2009-12-21 13:29:00;United Kingdom;RED TOADSTOOL LED NIGHT LIGHT;36;1.65;59.4; FLAMINGO LIGHTS;8.0;4.95;39.6
14606;2009-12-21 13:34:00;United Kingdom;ANGEL DECORATION 3 BUTTONS ;-1;0.42;-0.42;I CAN ONLY PLEASE ONE PERSON MUG;-1.0;1.25;-1.25
14606;2009-12-21 14:33:00;United Kingdom;Manual;1;68.96;68.96;GRAND CHOCOLATECANDLE;9.0;1.45;13.049999999999999
14119;2009-12-21 14:52:00;United Kingdom;SILVER BLUE EGG T-LIGHT HOLDER;96;0.38;36.480000000000004;WHITE SPOT BLUE CERAMIC DRAWER KNOB;12.0;1.25;15.0
12471;2009-12-21 14:52:00;Germany;POSTAGE;5;18.0;90.0;RED SPOT HEART HOT WATER BOTTLE;18.0;4.95;89.10000000000001
16525;2009-12-21 15:06:00;United Kingdom;ANT WHITE WIRE HEART SPIRAL;30;3.39;101.7;GIN + TONIC DIET METAL SIGN;48.0;1.85;88.80000000000001
14505;2009-12-21 15:20:00;United Kingdom;CHILLI LIGHTS;8;4.95;39.6;WHITE HANGING HEART T-LIGHT HOLDER;12.0;2.95;35.400000000000006
17182;2009-12-21 15:22:00;United Kingdom;EDWARDIAN PARASOL BLACK;18;5.95;107.10000000000001;EDWARDIAN PARASOL NATURAL;12.0;5.95;71.4
17961;2009-12-21 15:36:00;United Kingdom;CHARLIE+LOLA RED HOT WATER BOTTLE ;3;4.65;13.950000000000001;DOLLY MIXTURE CHILDREN'S UMBRELLA;3.0;3.25;9.75
14819;2009-12-21 15:54:00;United Kingdom;REX CASH+CARRY JUMBO SHOPPER;12;0.95;11.399999999999999;RED SPOTTY CHILDS UMBRELLA;1.0;3.25;3.25
17377;2009-12-21 16:24:00;United Kingdom;FLOOR CUSHION ELEPHANT CARNIVAL;2;8.95;17.9;CREAM SWEETHEART MINI CHEST;1.0;12.75;12.75
14480;2009-12-21 16:32:00;United Kingdom;ANT WHITE WIRE HEART SPIRAL;10;3.95;39.5;ASSORTED TUTTI FRUTTI PHOTO FRAME;12.0;2.95;35.400000000000006
17888;2009-12-21 16:34:00;United Kingdom;COLOURFUL STANDING GNOME;4;3.45;13.8;DOCTOR'S BAG SOFT TOY;1.0;8.95;8.95
14293;2009-12-21 16:49:00;United Kingdom;MOROCCAN TEA GLASS;-144;0.65;-93.60000000000001;;;;
14293;2009-12-22 09:21:00;United Kingdom;SCOTTIE DOG HOT WATER BOTTLE;12;4.95;59.400000000000006;RED SPOT HEART HOT WATER BOTTLE;12.0;4.95;59.400000000000006
18092;2009-12-22 09:35:00;United Kingdom;HOT WATER BOTTLE TEA AND SYMPATHY;96;3.45;331.20000000000005;WHITE SKULL HOT WATER BOTTLE ;18.0;3.75;67.5
13781;2009-12-22 09:38:00;United Kingdom;RETRO SPOT TRADITIONAL TEAPOT ;-1;7.95;-7.95;;;;
17961;2009-12-22 09:49:00;United Kingdom;CLASSIC WHITE FRAME;4;2.95;11.8;SPOTTY  HOME SWEET HOME DOORMAT;1.0;6.75;6.75
14841;2009-12-22 09:50:00;United Kingdom;ROTATING LEAVES T-LIGHT HOLDER;60;0.85;51.0;STRIPEY CHOCOLATE NESTING BOXES;24.0;1.25;30.0
17411;2009-12-22 09:51:00;United Kingdom;SIX STRING SCANDINAVIAN HEART DECS;-6;2.95;-17.700000000000003;HEART STRING MEMO HOLDER HANGING;-6.0;2.95;-17.700000000000003
14290;2009-12-22 09:52:00;United Kingdom;CERAMIC CAKE STAND + HANGING CAKES;-1;8.5;-8.5;;;;
13008;2009-12-22 09:59:00;United Kingdom;COFFEE MUG DOG + BALL DESIGN;-4;2.55;-10.2;;;;
15115;2009-12-22 10:03:00;United Kingdom;TEA CUP AND SAUCER RETRO SPOT;-1;3.75;-3.75;;;;
15078;2009-12-22 10:04:00;United Kingdom;FROG CANDLE;-20;0.38;-7.6;;;;
15810;2009-12-22 10:24:00;United Kingdom;RED SPOTTY CUP;-6;0.85;-5.1;RED SPOTTY BOWL;-6.0;1.25;-7.5
17632;2009-12-22 10:40:00;United Kingdom;WHITE BEADED GARLAND STRING 20LIGHT;-1;6.35;-6.35;;;;
13026;2009-12-22 10:43:00;United Kingdom; CHERRY BLOSSOM  DECORATIVE FLASK;-1;3.75;-3.75;;;;
13050;2009-12-22 10:46:00;United Kingdom;WHITE HANGING HEART T-LIGHT HOLDER;-2;2.55;-5.1;WHITE BEADED GARLAND STRING 20LIGHT;-1.0;5.55;-5.55
13635;2009-12-22 10:48:00;United Kingdom;WHITE BEADED GARLAND STRING 20LIGHT;-2;5.55;-11.1;;;;
13958;2009-12-22 10:52:00;United Kingdom;FULL ENGLISH BREAKFAST PLATE;-1;3.75;-3.75;RETRO SPOT TEA SET CERAMIC 11 PC ;-1.0;4.95;-4.95
16191;2009-12-22 10:54:00;United Kingdom;ASSORTED COLOUR SILK COSMETIC PURSE;-1;0.65;-0.65;;;;
16830;2009-12-22 10:55:00;United Kingdom;CREAM HEART CARD HOLDER;-1;3.95;-3.95;CHARLIE + LOLA RED HOT WATER BOTTLE;-2.0;2.95;-5.9
15311;2009-12-22 11:32:00;United Kingdom;TEA TIME CAKE STAND IN GIFT BOX;12;9.95;119.39999999999999;PINK HEART SHAPE EGG FRYING PAN;72.0;1.25;90.0
15911;2009-12-22 11:41:00;United Kingdom;SCOTTIE DOG HOT WATER BOTTLE;5;4.95;24.75;CHOCOLATE HOT WATER BOTTLE;5.0;4.95;24.75
14258;2009-12-22 11:50:00;United Kingdom;HOUSE WRECKING METAL SIGN ;-96;1.85;-177.60000000000002;;;;
18251;2009-12-22 12:01:00;United Kingdom;STRAWBERRIES  DESIGN FLANNEL ;576;0.38;218.88;KITTENS DESIGN FLANNEL;576.0;0.38;218.88
18092;2009-12-22 12:02:00;United Kingdom;WHITE SKULL HOT WATER BOTTLE ;-1;3.75;-3.75;;;;
12440;2009-12-22 12:03:00;Austria;POSTAGE;2;40.0;80.0;RED 3 PIECE MINI DOTS CUTLERY SET;12.0;3.75;45.0
18190;2009-12-22 12:05:00;United Kingdom;LOVE GARLAND PAINTED ZINC ;12;1.65;19.799999999999997;PACK/12 DECOUPAGE CARD;6.0;2.95;17.700000000000003
15581;2009-12-22 12:38:00;United Kingdom;FRENCH FLORAL CUSHION COVER ;3;2.95;8.850000000000001;S/4 BLUE DINNER CANDLE SILVER FLOCK;1.0;2.55;2.55
15581;2009-12-22 12:42:00;United Kingdom;OFFICE MUG WARMER PINK;2;4.95;9.9;WHITE BEADED GARLAND STRING 20LIGHT;1.0;6.35;6.35
15581;2009-12-22 13:08:00;United Kingdom;WHITE CHRISTMAS STAR DECORATION;-1;0.42;-0.42;ANGEL DECORATION 3 BUTTONS ;-1.0;0.42;-0.42
15581;2009-12-22 13:13:00;United Kingdom;PINK FLY SWAT;-1;0.65;-0.65;BLUE FLY SWAT;-1.0;0.65;-0.65
17961;2009-12-22 13:22:00;United Kingdom;CLASSIC WHITE FRAME;4;2.95;11.8;RED SPOTTY BIG BOWL;2.0;4.95;9.9
14063;2009-12-22 14:15:00;United Kingdom;MIRRORED WALL ART PHOTO FRAMES;96;3.75;360.0;TOP SECRET PEN SET;216.0;0.95;205.2
18102;2009-12-22 14:19:00;United Kingdom;CREAM SWEETHEART MINI CHEST;112;7.93;888.16;SWEETHEART KEY CABINET;200.0;3.38;676.0
17632;2009-12-22 14:25:00;United Kingdom;WHITE BEADED GARLAND STRING 20LIGHT;-1;6.35;-6.35;;;;
17865;2009-12-22 14:52:00;United Kingdom;CERAMIC CAKE STAND + HANGING CAKES;-1;9.95;-9.95;RETRO SPOT CAKE STAND;-1.0;10.95;-10.95
13455;2009-12-22 15:05:00;United Kingdom;CERAMIC CAKE STAND + HANGING CAKES;6;9.95;59.699999999999996;GARDENIA 3 WICK MORRIS BOXED CANDLE;4.0;4.25;17.0
17969;2009-12-22 15:24:00;United Kingdom;BLUE GINGHAM ROSE QUILT ;1;45.95;45.95;WHITE BEADED GARLAND STRING 20LIGHT;4.0;6.35;25.4
13082;2009-12-22 15:37:00;United Kingdom;EMPIRE TISSUE BOX;96;1.06;101.76;ASSORTED COLOURS SILK FAN;96.0;0.65;62.400000000000006
17961;2009-12-22 15:39:00;United Kingdom;PINK/BROWN DOTS RUFFLED UMBRELLA;1;5.95;5.95;BLACK/BLUE DOTS RUFFLED UMBRELLA;1.0;5.95;5.95
13082;2009-12-22 15:40:00;United Kingdom;EMPIRE TISSUE BOX;12;1.06;12.72;;;;
17961;2009-12-22 15:42:00;United Kingdom;COPPER AND BRASS BAG CHARM;1;4.95;4.95;BLACK GLASS TV DOUBLE P/FRAME 15X10;1.0;4.25;4.25
15064;2009-12-22 16:17:00;United Kingdom;CARRIAGE;1;50.0;50.0;CRACKED GLAZE NECKLACE BROWN;3.0;6.95;20.85
13694;2009-12-23 07:57:00;United Kingdom;PURPLE GREEN FLOWER PIGGY BANK;96;1.65;158.39999999999998;BLUE YELLOW FLOWER PIGGY BANK;96.0;1.65;158.39999999999998
18092;2009-12-23 09:20:00;United Kingdom;MOROCCAN TEA GLASS;288;0.65;187.20000000000002;RETRO SPOT TRADITIONAL TEAPOT ;24.0;6.95;166.8
12472;2009-12-23 09:54:00;Germany;RETRO SPORT PARTY BAG + STICKER SET;-1;1.65;-1.65;HANGING HEART JAR T-LIGHT HOLDER;-2.0;1.25;-2.5
13883;2009-12-23 10:00:00;United Kingdom;PORCELAIN CHERUB BELL SMALL;-12;1.25;-15.0;;;;
18252;2009-12-23 10:17:00;United Kingdom;BLUE  DIAMANTE PEN IN GIFT BOX;24;1.25;30.0;GARDEN PATH SKETCHBOOK;16.0;1.25;20.0
14477;2009-12-23 10:17:00;United Kingdom;JUMBO  BAG BAROQUE BLACK WHITE;-2;1.65;-3.3;;;;
14151;2009-12-23 10:54:00;United Kingdom;HOOK- 3 HANGER -MAGIC GARDEN;12;1.95;23.4;CHARLIE + LOLA RED HOT WATER BOTTLE;6.0;2.95;17.700000000000003
15044;2009-12-23 11:21:00;United Kingdom;CHOCOLATE HOT WATER BOTTLE;10;4.95;49.5;HOME BUILDING BLOCK WORD;8.0;5.95;47.6
15044;2009-12-23 11:22:00;United Kingdom;Discount;-1;64.37;-64.37;;;;
15514;2009-12-23 12:07:00;United Kingdom;WHITE DOVE HONEYCOMB PAPER GARLAND;16;1.65;26.4;COFFEE MUG APPLES DESIGN;6.0;2.55;15.299999999999999
17961;2009-12-23 12:18:00;United Kingdom;SET OF THREE VINTAGE GIFT WRAPS;1;1.95;1.95;;;;
12539;2009-12-23 13:00:00;Spain;RED SPOTTY ROUND CAKE TINS;12;8.95;107.39999999999999;CANDLE PLATE LACE WHITE;48.0;2.1;100.80000000000001
12539;2009-12-23 13:41:00;Spain;RED SPOTTY ROUND CAKE TINS;12;8.95;107.39999999999999;CANDLE PLATE LACE WHITE;48.0;2.1;100.80000000000001
12835;2009-12-23 14:19:00;United Kingdom;DOOR MAT FAIRY CAKE;2;6.75;13.5;12 PENCILS TALL TUBE WOODLAND;10.0;0.85;8.5
15856;2009-12-23 14:35:00;United Kingdom;KNITTED UNION FLAG HOT WATER BOTTLE;48;3.39;162.72;RED WOOLLY HOTTIE WHITE HEART.;48.0;2.95;141.60000000000002
17867;2009-12-23 16:04:00;United Kingdom;REX CASH+CARRY JUMBO SHOPPER;10;0.95;9.5;DINOSAUR HEIGHT CHART STICKER SET;1.0;2.95;2.95
17819;2009-12-23 16:58:00;United Kingdom;PICCADILLY TEA SET;48;12.75;612.0;;;;
12346;2010-01-04 09:24:00;United Kingdom;This is a test product.;5;4.5;22.5;;;;
14590;2010-01-04 09:43:00;United Kingdom;RETRO SPOTS BUTTER DISH;-1;4.25;-4.25;;;;
12346;2010-01-04 09:53:00;United Kingdom;This is a test product.;5;4.5;22.5;;;;
14590;2010-01-04 10:28:00;United Kingdom;RETRO SPOT MUG;36;2.55;91.8;RETRO SPOT TRADITIONAL TEAPOT ;12.0;6.95;83.4
14590;2010-01-04 10:33:00;United Kingdom;RETRO SPOT TRADITIONAL TEAPOT ;-3;7.95;-23.85;;;;
16550;2010-01-04 10:41:00;United Kingdom;FULL ENGLISH BREAKFAST PLATE;-1;3.39;-3.39;;;;
13287;2010-01-04 10:43:00;United Kingdom;WOOD 2 DRAWER CABINET WHITE FINISH;4;5.95;23.8;GIANT MEDINA STAMPED METAL BOWL ;2.0;9.95;19.9
16550;2010-01-04 11:15:00;United Kingdom;VINTAGE UNION JACK CUSHION COVER;6;4.95;29.700000000000003;PAPER CHAIN KIT RETRO SPOT;6.0;2.95;17.700000000000003
14680;2010-01-04 11:43:00;United Kingdom;STRAWBERRY CERAMIC TRINKET BOX;-2;1.25;-2.5;CERAMIC STRAWBERRY MONEY BOX;-1.0;2.55;-2.55
17372;2010-01-04 11:46:00;United Kingdom;RETRO SPOT LARGE MILK JUG;-1;4.95;-4.95;LOVE HEART TRINKET POT;-4.0;1.45;-5.8
14680;2010-01-04 12:30:00;United Kingdom;WHITE HANGING HEART T-LIGHT HOLDER;32;2.55;81.6;RETRO SPOT TRADITIONAL TEAPOT ;5.0;7.95;39.75
14709;2010-01-04 12:51:00;United Kingdom;TEA TIME CAKE STAND IN GIFT BOX;6;10.75;64.5;JUMBO BAG PINK VINTAGE PAISLEY;30.0;1.95;58.5
13798;2010-01-04 12:54:00;United Kingdom;TOAST ITS - I LOVE YOU ;288;1.05;302.40000000000003;RETRO SPOT CAKE STAND;24.0;9.95;238.79999999999998
13206;2010-01-04 12:57:00;United Kingdom;RED WHITE SCARF  HOT WATER BOTTLE;24;3.45;82.80000000000001;CHARLIE LOLA BLUE HOT WATER BOTTLE ;24.0;1.95;46.8
13694;2010-01-04 13:03:00;United Kingdom;IVORY PILLAR CANDLE GOLD FLOCK;480;1.25;600.0;4 IVORY DINNER CANDLES GOLD FLOCK;468.0;0.79;369.72
13694;2010-01-04 13:10:00;United Kingdom;CHARLIE + LOLA BISCUITS TINS;96;3.95;379.20000000000005;CHARLIE AND LOLA TABLE TINS;96.0;3.95;379.20000000000005
13694;2010-01-04 13:12:00;United Kingdom;GREEN CAT FLORAL CUSHION COVER ;144;1.25;180.0;PINK CAT FLORAL CUSHION COVER ;144.0;1.25;180.0
13694;2010-01-04 13:25:00;United Kingdom;CHARLIE & LOLA WASTEPAPER BIN BLUE;288;1.25;360.0;CHARLIE & LOLA WASTEPAPER BIN FLORA;288.0;1.25;360.0
12709;2010-01-04 13:30:00;Germany;SET/5 RED SPOTTY LID GLASS BOWLS;-1;2.95;-2.95;GLASS  BEURRE DISH;-1.0;3.39;-3.39
14156;2010-01-04 13:35:00;EIRE;GIN AND TONIC MUG;-1;1.25;-1.25;PINK 3 TIER GLASS PLATE STAND;-1.0;12.75;-12.75
13821;2010-01-04 13:36:00;United Kingdom;CORONA MEXICAN TRAY;6;3.75;22.5;SET 3 WICKER LOG BASKETS;1.0;19.95;19.95
14527;2010-01-04 13:39:00;United Kingdom;RETRO SPOT TRADITIONAL TEAPOT ;12;6.95;83.4;MA CAMPAGNE 4 DRAWER WALL SHELF;8.0;5.95;47.6
16792;2010-01-04 13:47:00;United Kingdom;SET 3 WICKER LOG BASKETS;1;19.95;19.95;POTTING SHED SOW 'N' GROW SET;3.0;4.25;12.75
17807;2010-01-04 14:00:00;United Kingdom;SWEETHEART CREAM STEEL TABLE RECT;1;19.95;19.95;FAIRY CAKE CANDLES;9.0;1.49;13.41
16296;2010-01-04 14:00:00;United Kingdom;SMALL GLASS HEART TRINKET POT;-1;2.1;-2.1;WHITE TRAVEL ALARM CLOCK;-1.0;2.55;-2.55
15581;2010-01-04 14:27:00;United Kingdom;ASSORTED FARMYARD ANIMALS IN BUCKET;12;0.85;10.2;VINTAGE NOTEBOOK FRENCH LETTER ;1.0;2.95;2.95
13004;2010-01-04 14:29:00;United Kingdom;WOOD 2 DRAWER CABINET WHITE FINISH;4;5.95;23.8;IVORY HANGING DECORATION  HEART;24.0;0.85;20.4
17841;2010-01-04 15:25:00;United Kingdom;RETRO PLASTIC POLKA TRAY;-1;0.85;-0.85;SET OF 3 BIRD L.BLUE FEATHER;-1.0;1.25;-1.25
17841;2010-01-04 15:29:00;United Kingdom;SET/4 WHITE RETRO STORAGE CUBES ;5;34.95;174.75;PICCADILLY TEA SET;1.0;14.95;14.95
16029;2010-01-04 15:33:00;United Kingdom;JUMBO BAG RED WHITE SPOTTY ;300;1.65;495.0;JUMBO BAG SCANDINAVIAN PAISLEY;100.0;1.65;165.0
17949;2010-01-04 15:35:00;United Kingdom;POSTAGE;-1;50.0;-50.0;;;;
13078;2010-01-04 15:35:00;United Kingdom;SET OF 3 BLACK FLYING DUCKS;-3;1.95;-5.85;;;;
14477;2010-01-04 15:41:00;United Kingdom;JUMBO BAG RED WHITE SPOTTY ;100;1.65;165.0;;;;
13768;2010-01-04 16:00:00;United Kingdom;WOODEN BOX ADVENT CALENDAR ;-2;7.95;-15.9;;;;
15867;2010-01-04 16:11:00;United Kingdom;DOORMAT RESPECTABLE HOUSE;2;6.75;13.5;DOOR MAT MULTICOLOUR STRIPE;2.0;6.75;13.5
14839;2010-01-04 16:29:00;United Kingdom;WHITE SWEETHEARTS CABINET 4 DRAWERS;2;12.75;25.5;COSMETIC BAG VINTAGE ROSE PAISLEY;10.0;2.1;21.0
17969;2010-01-04 17:03:00;United Kingdom;ANTIQUE LILY FAIRY LIGHTS;5;4.95;24.75;METAL TUBE CHIME ON BAMBOO;10.0;1.69;16.9
17950;2010-01-04 17:39:00;United Kingdom;STRING OF 20 ROSE LIGHTS;10;10.95;109.5;LARGE BLUE ORIENTAL FOLDING STOOL;1.0;9.95;9.95
15291;2010-01-05 08:59:00;United Kingdom;WOOD S/3 CABINET ANT WHITE FINISH;24;6.95;166.8;RED SPOTTY ROUND CAKE TINS;12.0;8.95;107.39999999999999
16875;2010-01-05 09:16:00;United Kingdom;VINTAGE WOODEN PLATE RACK;1;39.95;39.95;LOVE BUILDING BLOCK WORD;6.0;5.95;35.7
13901;2010-01-05 09:29:00;United Kingdom;SET/4 SCENTED CANDLES IN RAMEKINS;32;1.25;40.0;RED HANGING HEART T-LIGHT HOLDER;12.0;2.95;35.400000000000006
14198;2010-01-05 10:07:00;United Kingdom;DOORMAT HEARTS;4;6.75;27.0;WOOD 2 DRAWER CABINET WHITE FINISH;4.0;5.95;23.8
18145;2010-01-05 10:18:00;United Kingdom;ASSORTED COLOUR SILK COSMETIC PURSE;120;0.65;78.0;FOLDING UMBRELLA - RED/WHITE SPOT;24.0;1.95;46.8
15521;2010-01-05 10:19:00;United Kingdom;PAPER CHAIN KIT RETRO SPOT;40;2.55;102.0;RED TOADSTOOL LED NIGHT LIGHT;48.0;1.65;79.19999999999999
18171;2010-01-05 10:46:00;United Kingdom;CERAMIC CAKE STAND + HANGING CAKES;8;8.5;68.0;CERAMIC CAKE DESIGN SPOTTED MUG;48.0;1.25;60.0
13557;2010-01-05 11:16:00;United Kingdom;STRAWBERRY CERAMIC TRINKET BOX;24;1.25;30.0;6 CHOCOLATE LOVE HEART T-LIGHTS;12.0;2.1;25.200000000000003
17949;2010-01-05 11:29:00;United Kingdom;WRAP PINK FAIRY CAKES ;100;0.42;42.0;;;;
17949;2010-01-05 11:31:00;United Kingdom;PINK HEART SHAPE EGG FRYING PAN;408;1.25;510.0;;;;
18051;2010-01-05 11:34:00;United Kingdom;STRAWBERRY CERAMIC TRINKET BOX;72;1.06;76.32000000000001;FOLDING UMBRELLA  PINK/WHITE  SPOT;24.0;1.95;46.8
17861;2010-01-05 11:48:00;United Kingdom;STRAWBERRY CERAMIC TRINKET BOX;-1;1.25;-1.25;;;;
16017;2010-01-05 12:06:00;United Kingdom;SET 3 WICKER LOG BASKETS;3;19.95;59.849999999999994;TUB 24 HANGING EASTER EGGS SPOTTY;12.0;3.75;45.0
13253;2010-01-05 12:13:00;United Kingdom;MA CAMPAGNE 4 DRAWER WALL SHELF;16;5.95;95.2;KENSINGTON COFFEE SET;18.0;3.95;71.10000000000001
14653;2010-01-05 12:20:00;United Kingdom;WHITE HANGING HEART T-LIGHT HOLDER;14;2.95;41.300000000000004;CREAM SWEETHEART MINI CHEST;2.0;12.75;25.5
13338;2010-01-05 12:25:00;United Kingdom;SILVER ROCCOCO CHANDELIER;2;29.95;59.9;PLEASE ONE PERSON  METAL SIGN;18.0;2.1;37.800000000000004
16779;2010-01-05 12:26:00;United Kingdom;LETTER inchKinch BLING KEY RING;-1;1.25;-1.25;LUNCH BAG WOODLAND;-1.0;1.65;-1.65
17861;2010-01-05 12:26:00;United Kingdom;FLORAL ELEPHANT SOFT TOY;5;4.25;21.25;SPACE BOY GIFT WRAP;50.0;0.42;21.0
14969;2010-01-05 12:43:00;United Kingdom;DIAMANTE HEART SHAPED WALL MIRROR- ;12;10.95;131.39999999999998;ZINC HEART LATTICE 2 WALL PLANTER;17.0;6.35;107.94999999999999
14606;2010-01-05 12:45:00;United Kingdom;LARGE HEART FLOWERS HOOK   ;-1;1.25;-1.25;MOROCCAN TEA GLASS;-18.0;0.85;-15.299999999999999
14606;2010-01-05 13:23:00;United Kingdom;SET OF PICTURE FRAME  STICKERS;30;1.25;37.5;SILVER CHRISTMAS TREE BAUBLE STAND ;1.0;16.95;16.95
16779;2010-01-05 13:32:00;United Kingdom;LUNCH BAG WOODLAND;100;1.45;145.0;SET 3 RED SPOT TIN TEA-COFFEE-SUGAR;24.0;4.25;102.0
13831;2010-01-05 13:43:00;United Kingdom;WHITE HANGING HEART T-LIGHT HOLDER;64;2.55;163.2;CREAM SWEETHEART MINI CHEST;6.0;12.75;76.5
14422;2010-01-05 13:45:00;United Kingdom;ZINC TOP  2 DOOR WOODEN SHELF ;8;3.95;31.6;CHOCOLATE HOT WATER BOTTLE;6.0;4.95;29.700000000000003
15865;2010-01-05 13:58:00;United Kingdom;KASHMIR FOLKART TUMBLERS;18;2.1;37.800000000000004;BLUE DELPHINIUM ARTIFICIAL FLOWER;12.0;2.95;35.400000000000006
18102;2010-01-05 14:07:00;United Kingdom;DOOR MAT UNION FLAG;200;4.0;800.0;UNION JACK GUNS & ROSES  DOORMAT;200.0;4.0;800.0
18102;2010-01-05 14:08:00;United Kingdom;UNION JACK GUNS & ROSES  DOORMAT;150;4.0;600.0;DOOR MAT BLACK FLOCK ;120.0;4.0;480.0
13610;2010-01-05 14:12:00;United Kingdom;SET OF 3 RED STRIPE BASKETS;2;12.75;25.5;RECIPE BOX WITH METAL HEART;2.0;7.95;15.9
15768;2010-01-05 14:32:00;United Kingdom;CREAM SWEETHEART WALL CABINET;4;16.95;67.8;WOODEN PICTURE FRAME WHITE FINISH;24.0;2.55;61.199999999999996
13965;2010-01-05 15:21:00;United Kingdom;PICCADILLY TEA SET;18;12.75;229.5;T-LIGHT HOLDER HANGING LACE;96.0;1.06;101.76
15311;2010-01-05 15:29:00;United Kingdom;WHITE BEADED GARLAND STRING 20LIGHT;24;5.55;133.2;ANTIQUE LILY FAIRY LIGHTS;24.0;4.25;102.0
17754;2010-01-05 15:55:00;United Kingdom;SET/3 FLORAL GARDEN TOOLS IN BAG;24;3.95;94.80000000000001;SET/20 RED SPOTTY PAPER NAPKINS ;96.0;0.64;61.44
13442;2010-01-05 16:04:00;United Kingdom;BLUE GINGHAM ROSE QUILT ;1;45.95;45.95;WHITE STITCHED CUSHION COVER;4.0;6.95;27.8
14954;2010-01-05 16:38:00;United Kingdom;VINTAGE UNION JACK APRON;2;6.95;13.9;CACTI T-LIGHT CANDLES;32.0;0.42;13.44
17364;2010-01-05 16:50:00;United Kingdom;SET/3 VANILLA SCENTED CANDLE IN BOX;8;4.25;34.0;VANILLA SCENT CANDLE JEWELLED BOX;6.0;4.25;25.5
12835;2010-01-05 17:19:00;United Kingdom;DOOR MAT FAIRY CAKE;5;6.75;33.75;DOOR MAT BIRD ON THE WIRE;5.0;6.75;33.75
13267;2010-01-06 09:45:00;United Kingdom;DOOR MAT NEW ENGLAND;10;5.95;59.5;SPOTTY  HOME SWEET HOME DOORMAT;10.0;5.95;59.5
14210;2010-01-06 10:17:00;United Kingdom;FOLDING UMBRELLA - RED/WHITE SPOT;24;1.95;46.8;SET OF 4 DIAMOND NAPKIN RINGS;8.0;3.95;31.6
17675;2010-01-06 10:20:00;United Kingdom;BLUE KASHMIRI OCCASIONAL TABLE;2;79.95;159.9;PLEASE ONE PERSON  METAL SIGN;48.0;1.85;88.80000000000001
17362;2010-01-06 10:53:00;United Kingdom;ZINC HEART LATTICE PLANTER BOWL;6;2.95;17.700000000000003;LARGE ENGLISH ARBORETUM;1.0;16.95;16.95
16467;2010-01-06 10:58:00;United Kingdom;ASSTD DESIGN BUBBLE GUM RING;1080;0.21;226.79999999999998;BEADED LOVE HEART JEWELLERY SET;288.0;0.72;207.35999999999999
13408;2010-01-06 12:00:00;United Kingdom;CHOCOLATE 1 WICK MORRIS BOX CANDLE;48;3.81;182.88;GRAND CHOCOLATECANDLE;72.0;1.25;90.0
